Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,LocationGroup
Leeds Originals,Headrow,2019,December,49,Friday,06-Dec-19,05:00,40,0,40,40,0,40,No Group
Leeds Originals,Headrow,2019,December,49,Friday,06-Dec-19,06:00,136,0,136,136,0,136,No Group
Leeds Originals,Headrow,2019,December,49,Friday,06-Dec-19,07:00,343,0,343,343,0,343,No Group
Leeds Originals,Headrow,2019,December,49,Friday,06-Dec-19,08:00,673,0,673,673,0,673,No Group
Leeds Originals,Headrow,2019,December,49,Friday,06-Dec-19,09:00,938,0,938,938,0,938,No Group
Leeds Originals,Headrow,2019,December,49,Friday,06-Dec-19,10:00,1433,0,1433,1433,0,1433,No Group
Leeds Originals,Headrow,2019,December,49,Friday,06-Dec-19,11:00,1653,0,1653,1653,0,1653,No Group
Leeds Originals,Headrow,2019,December,49,Friday,06-Dec-19,12:00,2669,0,2669,2669,0,2669,No Group
Leeds Originals,Headrow,2019,December,49,Friday,06-Dec-19,13:00,2635,0,2635,2635,0,2635,No Group
Leeds Originals,Headrow,2019,December,49,Friday,06-Dec-19,14:00,2348,0,2348,2348,0,2348,No Group
Leeds Originals,Headrow,2019,December,49,Friday,06-Dec-19,15:00,2175,0,2175,2175,0,2175,No Group
Leeds Originals,Headrow,2019,December,49,Friday,06-Dec-19,16:00,2254,0,2254,2254,0,2254,No Group
Leeds Originals,Headrow,2019,December,49,Friday,06-Dec-19,17:00,2186,0,2186,2186,0,2186,No Group
Leeds Originals,Headrow,2019,December,49,Friday,06-Dec-19,18:00,1647,0,1647,1647,0,1647,No Group
Leeds Originals,Headrow,2019,December,49,Friday,06-Dec-19,19:00,1112,0,1112,1112,0,1112,No Group
Leeds Originals,Headrow,2019,December,49,Friday,06-Dec-19,20:00,819,0,819,819,0,819,No Group
Leeds Originals,Headrow,2019,December,49,Friday,06-Dec-19,21:00,659,0,659,659,0,659,No Group
Leeds Originals,Headrow,2019,December,49,Friday,06-Dec-19,22:00,686,0,686,686,0,686,No Group
Leeds Originals,Headrow,2019,December,49,Friday,06-Dec-19,23:00,633,0,633,633,0,633,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,00:00,414,0,414,414,0,414,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,01:00,365,0,365,365,0,365,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,02:00,195,0,195,195,0,195,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,03:00,141,0,141,141,0,141,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,04:00,151,0,151,151,0,151,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,05:00,46,0,46,46,0,46,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,06:00,100,0,100,100,0,100,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,07:00,147,0,147,147,0,147,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,08:00,361,0,361,361,0,361,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,09:00,869,0,869,869,0,869,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,10:00,1630,0,1630,1630,0,1630,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,11:00,2290,0,2290,2290,0,2290,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,12:00,3105,0,3105,3105,0,3105,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,13:00,3364,0,3364,3364,0,3364,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,14:00,3655,0,3655,3655,0,3655,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,15:00,3518,0,3518,3518,0,3518,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,16:00,2763,0,2763,2763,0,2763,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,17:00,2616,0,2616,2616,0,2616,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,18:00,1896,0,1896,1896,0,1896,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,19:00,1446,0,1446,1446,0,1446,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,20:00,987,0,987,987,0,987,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,21:00,789,0,789,789,0,789,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,22:00,933,0,933,933,0,933,No Group
Leeds Originals,Headrow,2019,December,49,Saturday,07-Dec-19,23:00,384,0,384,384,0,384,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,00:00,297,0,297,297,0,297,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,01:00,197,0,197,197,0,197,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,02:00,139,0,139,139,0,139,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,03:00,115,0,115,115,0,115,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,04:00,51,0,51,51,0,51,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,05:00,40,0,40,40,0,40,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,06:00,34,0,34,34,0,34,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,07:00,62,0,62,62,0,62,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,08:00,125,0,125,125,0,125,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,09:00,222,0,222,222,0,222,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,10:00,626,0,626,626,0,626,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,11:00,1410,0,1410,1410,0,1410,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,12:00,2009,0,2009,2009,0,2009,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,13:00,2215,0,2215,2215,0,2215,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,14:00,2230,0,2230,2230,0,2230,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,15:00,2061,0,2061,2061,0,2061,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,16:00,1615,0,1615,1615,0,1615,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,17:00,921,0,921,921,0,921,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,18:00,519,0,519,519,0,519,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,19:00,403,0,403,403,0,403,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,20:00,332,0,332,332,0,332,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,21:00,179,0,179,179,0,179,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,22:00,97,0,97,97,0,97,No Group
Leeds Originals,Headrow,2019,December,49,Sunday,08-Dec-19,23:00,59,0,59,59,0,59,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,00:00,23,0,23,23,0,23,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,01:00,19,0,19,19,0,19,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,02:00,13,0,13,13,0,13,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,03:00,8,0,8,8,0,8,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,04:00,6,0,6,6,0,6,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,05:00,37,0,37,37,0,37,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,06:00,111,0,111,111,0,111,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,07:00,327,0,327,327,0,327,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,08:00,663,0,663,663,0,663,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,09:00,810,0,810,810,0,810,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,10:00,1340,0,1340,1340,0,1340,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,11:00,1894,0,1894,1894,0,1894,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,12:00,2982,0,2982,2982,0,2982,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,13:00,2794,0,2794,2794,0,2794,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,14:00,2342,0,2342,2342,0,2342,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,15:00,1816,0,1816,1816,0,1816,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,16:00,2104,0,2104,2104,0,2104,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,17:00,1954,0,1954,1954,0,1954,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,18:00,1070,0,1070,1070,0,1070,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,19:00,630,0,630,630,0,630,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,20:00,295,0,295,295,0,295,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,21:00,194,0,194,194,0,194,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,22:00,157,0,157,157,0,157,No Group
Leeds Originals,Headrow,2019,December,50,Monday,09-Dec-19,23:00,112,0,112,112,0,112,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,00:00,62,0,62,62,0,62,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,01:00,28,0,28,28,0,28,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,02:00,16,0,16,16,0,16,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,03:00,39,0,39,39,0,39,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,04:00,42,0,42,42,0,42,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,05:00,42,0,42,42,0,42,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,06:00,124,0,124,124,0,124,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,07:00,275,0,275,275,0,275,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,08:00,601,0,601,601,0,601,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,09:00,698,0,698,698,0,698,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,10:00,1001,0,1001,1001,0,1001,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,11:00,1486,0,1486,1486,0,1486,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,12:00,2357,0,2357,2357,0,2357,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,13:00,2159,0,2159,2159,0,2159,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,14:00,1868,0,1868,1868,0,1868,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,15:00,1526,0,1526,1526,0,1526,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,16:00,1538,0,1538,1538,0,1538,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,17:00,1613,0,1613,1613,0,1613,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,18:00,950,0,950,950,0,950,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,19:00,546,0,546,546,0,546,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,20:00,382,0,382,382,0,382,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,21:00,225,0,225,225,0,225,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,22:00,264,0,264,264,0,264,No Group
Leeds Originals,Headrow,2019,December,50,Tuesday,10-Dec-19,23:00,175,0,175,175,0,175,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,00:00,69,0,69,69,0,69,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,01:00,50,0,50,50,0,50,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,02:00,43,0,43,43,0,43,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,03:00,57,0,57,57,0,57,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,04:00,28,0,28,28,0,28,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,05:00,56,0,56,56,0,56,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,06:00,177,0,177,177,0,177,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,07:00,374,0,374,374,0,374,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,08:00,683,0,683,683,0,683,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,09:00,787,0,787,787,0,787,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,10:00,1156,0,1156,1156,0,1156,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,11:00,1872,0,1872,1872,0,1872,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,12:00,2680,0,2680,2680,0,2680,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,13:00,2811,0,2811,2811,0,2811,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,14:00,1939,0,1939,1939,0,1939,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,15:00,1944,0,1944,1944,0,1944,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,16:00,2396,0,2396,2396,0,2396,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,17:00,2137,0,2137,2137,0,2137,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,18:00,1495,0,1495,1495,0,1495,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,19:00,998,0,998,998,0,998,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,20:00,464,0,464,464,0,464,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,21:00,435,0,435,435,0,435,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,22:00,452,0,452,452,0,452,No Group
Leeds Originals,Headrow,2019,December,50,Wednesday,11-Dec-19,23:00,208,0,208,208,0,208,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,00:00,143,0,143,143,0,143,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,01:00,70,0,70,70,0,70,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,02:00,39,0,39,39,0,39,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,03:00,37,0,37,37,0,37,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,04:00,31,0,31,31,0,31,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,05:00,49,0,49,49,0,49,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,06:00,154,0,154,154,0,154,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,07:00,352,0,352,352,0,352,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,08:00,697,0,697,697,0,697,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,09:00,839,0,839,839,0,839,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,10:00,1222,0,1222,1222,0,1222,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,11:00,1835,0,1835,1835,0,1835,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,12:00,2678,0,2678,2678,0,2678,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,13:00,2077,0,2077,2077,0,2077,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,14:00,1320,0,1320,1320,0,1320,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,15:00,1386,0,1386,1386,0,1386,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,16:00,1527,0,1527,1527,0,1527,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,17:00,1448,0,1448,1448,0,1448,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,18:00,1053,0,1053,1053,0,1053,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,19:00,658,0,658,658,0,658,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,20:00,354,0,354,354,0,354,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,21:00,225,0,225,225,0,225,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,22:00,252,0,252,252,0,252,No Group
Leeds Originals,Headrow,2019,December,50,Thursday,12-Dec-19,23:00,196,0,196,196,0,196,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,00:00,133,0,133,133,0,133,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,01:00,92,0,92,92,0,92,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,02:00,65,0,65,65,0,65,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,03:00,77,0,77,77,0,77,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,04:00,46,0,46,46,0,46,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,05:00,52,0,52,52,0,52,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,06:00,150,0,150,150,0,150,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,07:00,359,0,359,359,0,359,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,08:00,653,0,653,653,0,653,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,09:00,935,0,935,935,0,935,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,10:00,1396,0,1396,1396,0,1396,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,11:00,1939,0,1939,1939,0,1939,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,12:00,2495,0,2495,2495,0,2495,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,13:00,2146,0,2146,2146,0,2146,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,14:00,2308,0,2308,2308,0,2308,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,15:00,2378,0,2378,2378,0,2378,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,16:00,2540,0,2540,2540,0,2540,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,17:00,2097,0,2097,2097,0,2097,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,18:00,1491,0,1491,1491,0,1491,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,19:00,952,0,952,952,0,952,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,20:00,685,0,685,685,0,685,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,21:00,603,0,603,603,0,603,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,22:00,564,0,564,564,0,564,No Group
Leeds Originals,Headrow,2019,December,50,Friday,13-Dec-19,23:00,412,0,412,412,0,412,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,00:00,247,0,247,247,0,247,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,01:00,211,0,211,211,0,211,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,02:00,145,0,145,145,0,145,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,03:00,91,0,91,91,0,91,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,04:00,52,0,52,52,0,52,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,05:00,30,0,30,30,0,30,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,06:00,81,0,81,81,0,81,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,07:00,129,0,129,129,0,129,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,08:00,319,0,319,319,0,319,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,09:00,867,0,867,867,0,867,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,10:00,1400,0,1400,1400,0,1400,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,11:00,1998,0,1998,1998,0,1998,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,12:00,2560,0,2560,2560,0,2560,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,13:00,2979,0,2979,2979,0,2979,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,14:00,3066,0,3066,3066,0,3066,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,15:00,2676,0,2676,2676,0,2676,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,16:00,2709,0,2709,2709,0,2709,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,17:00,2100,0,2100,2100,0,2100,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,18:00,1591,0,1591,1591,0,1591,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,19:00,1007,0,1007,1007,0,1007,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,20:00,569,0,569,569,0,569,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,21:00,668,0,668,668,0,668,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,22:00,562,0,562,562,0,562,No Group
Leeds Originals,Headrow,2019,December,50,Saturday,14-Dec-19,23:00,500,0,500,500,0,500,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,00:00,360,0,360,360,0,360,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,01:00,251,0,251,251,0,251,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,02:00,165,0,165,165,0,165,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,03:00,98,0,98,98,0,98,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,04:00,73,0,73,73,0,73,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,05:00,25,0,25,25,0,25,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,06:00,56,0,56,56,0,56,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,07:00,74,0,74,74,0,74,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,08:00,239,0,239,239,0,239,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,09:00,352,0,352,352,0,352,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,10:00,851,0,851,851,0,851,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,11:00,1556,0,1556,1556,0,1556,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,12:00,2202,0,2202,2202,0,2202,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,13:00,2524,0,2524,2524,0,2524,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,14:00,2587,0,2587,2587,0,2587,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,15:00,2350,0,2350,2350,0,2350,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,16:00,1837,0,1837,1837,0,1837,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,17:00,1117,0,1117,1117,0,1117,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,18:00,620,0,620,620,0,620,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,19:00,388,0,388,388,0,388,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,20:00,261,0,261,261,0,261,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,21:00,214,0,214,214,0,214,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,22:00,208,0,208,208,0,208,No Group
Leeds Originals,Headrow,2019,December,50,Sunday,15-Dec-19,23:00,92,0,92,92,0,92,No Group
Leeds Originals,Headrow,2019,December,51,Monday,16-Dec-19,00:00,55,0,55,55,0,55,No Group
Leeds Originals,Headrow,2019,December,51,Monday,16-Dec-19,01:00,19,0,19,19,0,19,No Group
Leeds Originals,Headrow,2019,December,51,Monday,16-Dec-19,02:00,27,0,27,27,0,27,No Group
Leeds Originals,Headrow,2019,December,51,Monday,16-Dec-19,03:00,11,0,11,11,0,11,No Group
Leeds Originals,Headrow,2019,December,51,Monday,16-Dec-19,04:00,11,0,11,11,0,11,No Group
Leeds Originals,Headrow,2019,December,51,Monday,16-Dec-19,05:00,49,0,49,49,0,49,No Group
Leeds Originals,Headrow,2019,December,51,Monday,16-Dec-19,06:00,132,0,132,132,0,132,No Group
Leeds Originals,Headrow,2019,December,51,Monday,16-Dec-19,07:00,327,0,327,327,0,327,No Group
Leeds Originals,Headrow,2019,December,51,Monday,16-Dec-19,08:00,682,0,682,682,0,682,No Group
Leeds Originals,Headrow,2019,December,51,Monday,16-Dec-19,09:00,792,0,792,792,0,792,No Group
Leeds Originals,Headrow,2019,December,51,Monday,16-Dec-19,10:00,1287,0,1287,1287,0,1287,No Group
Leeds Originals,Headrow,2019,December,51,Monday,16-Dec-19,11:00,1942,0,1942,1942,0,1942,No Group
Leeds Originals,Headrow,2019,December,51,Monday,16-Dec-19,12:00,3009,0,3009,3009,0,3009,No Group
Leeds Originals,Headrow,2019,December,51,Monday,16-Dec-19,13:00,3010,0,3010,3010,0,3010,No Group
Leeds Originals,Headrow,2019,December,51,Monday,16-Dec-19,14:00,2330,0,2330,2330,0,2330,No Group
Leeds Originals,Headrow,2019,December,51,Monday,16-Dec-19,15:00,2126,0,2126,2126,0,2126,No Group
Leeds Originals,Headrow,2019,December,51,Monday,16-Dec-19,16:00,2270,0,2270,2270,0,2270,No Group
Leeds Originals,Headrow,2019,December,51,Monday,16-Dec-19,17:00,2068,0,2068,2068,0,2068,No Group
Leeds Originals,Headrow,2019,December,51,Monday,16-Dec-19,18:00,1315,0,1315,1315,0,1315,No Group
Leeds Originals,Headrow,2019,December,51,Monday,16-Dec-19,19:00,660,0,660,660,0,660,No Group
